"Total Time","Mean Performance","Wallclock Time","Incumbent ID","Automatic Configurator Time","Configuration..."
0.1122, 100000000, 0.0001, 0, 0.1122, lowmemory='None', noise='0.1', repeats='5', restarts='9', search_steps='500', static_noise='None'
13.1804, 4.355333333333333, 13.2958, 0, 0.1144, lowmemory='None', noise='0.1', repeats='5', restarts='9', search_steps='500', static_noise='None'
22.7438, 3.187, 23.0285, 1, 0.1168, lowmemory='True', noise='0.2', repeats='16', restarts='16', search_steps='700', static_noise='None'
