"Total Time","Mean Performance","Wallclock Time","Incumbent ID","Automatic Configurator Time","Configuration..."
0.0768, 100000000, 0.0001, 0, 0.0768, asymm='False', ccmin-mode='2', cl-lim-bounded='20', cla-decay='0.999', elim='True', gc-frac='0.2', grow='0', luby='True', phase-saving='2', pre='True', rcheck='False', rfirst='100', rinc='2', rnd-freq='0', rnd-init='False', rnd-seed='91648253', simp-gc-frac='0.5', sub-lim-bounded='1000', var-decay='0.95', verb='1'
11.3548, 1.6071428571428574, 12.6610, 0, 0.0808, asymm='False', ccmin-mode='2', cl-lim-bounded='20', cla-decay='0.999', elim='True', gc-frac='0.2', grow='0', luby='True', phase-saving='2', pre='True', rcheck='False', rfirst='100', rinc='2', rnd-freq='0', rnd-init='False', rnd-seed='91648253', simp-gc-frac='0.5', sub-lim-bounded='1000', var-decay='0.95', verb='1'
14.6257, 0.4502857142857143, 16.2384, 1, 0.0857, asymm='False', ccmin-mode='2', cl-lim-bounded='20', cla-decay='0.998', elim='False', gc-frac='0.6', grow='-100', luby='True', phase-saving='2', pre='False', rcheck='True', rfirst='50000', rinc='100', rnd-freq='0', rnd-init='True', rnd-seed='91648253', simp-gc-frac='0.2', sub-lim-bounded='100', var-decay='0.93', verb='1'
20.9115, 0.42242857142857143, 22.0748, 3, 0.0955, asymm='False', ccmin-mode='1', cl-lim-bounded='20', cla-decay='0.994', elim='False', gc-frac='0.7', grow='100', luby='True', phase-saving='2', pre='True', rcheck='True', rfirst='100', rinc='5000', rnd-freq='0.1', rnd-init='False', rnd-seed='91648253', simp-gc-frac='0.7', sub-lim-bounded='0', var-decay='0.94', verb='1'
42.2390, 0.42242857142857143, 53.3680, 3, 0.1250, asymm='False', ccmin-mode='1', cl-lim-bounded='20', cla-decay='0.994', elim='False', gc-frac='0.7', grow='100', luby='True', phase-saving='2', pre='True', rcheck='True', rfirst='100', rinc='5000', rnd-freq='0.1', rnd-init='False', rnd-seed='91648253', simp-gc-frac='0.7', sub-lim-bounded='0', var-decay='0.94', verb='1'
42.2391, 0.42242857142857143, 53.3681, 3, 0.1252, asymm='False', ccmin-mode='1', cl-lim-bounded='20', cla-decay='0.994', elim='False', gc-frac='0.7', grow='100', luby='True', phase-saving='2', pre='True', rcheck='True', rfirst='100', rinc='5000', rnd-freq='0.1', rnd-init='False', rnd-seed='91648253', simp-gc-frac='0.7', sub-lim-bounded='0', var-decay='0.94', verb='1'
