"Total Time","Mean Performance","Wallclock Time","Incumbent ID","Automatic Configurator Time","Configuration..."
0.0860, 100000000, 0.0003, 0, 0.0860, asymm='False', elim='True', pre='True', rcheck='False', rnd-init='False'
0.1868, 0.05, 0.1173, 0, 0.0868, asymm='False', elim='True', pre='True', rcheck='False', rnd-init='False'
0.1871, 0.05, 0.1176, 0, 0.0871, asymm='False', elim='True', pre='True', rcheck='False', rnd-init='False'
0.1872, 0.05, 0.1177, 0, 0.0872, asymm='False', elim='True', pre='True', rcheck='False', rnd-init='False'
