"Total Time","Mean Performance","Wallclock Time","Incumbent ID","Automatic Configurator Time","Configuration..."
0.1136, 100000000, 0.0001, 0, 0.1136, B='False', K='0', M='1', N='0', U='False', V='0.001', num-decimal-places='2'
9.7301, 3.8935000000000004, 10.3870, 0, 0.1191, B='False', K='0', M='1', N='0', U='False', V='0.001', num-decimal-places='2'
43.8570, 3.6781999999999995, 41.5250, 6, 0.1630, B='True', K='70', M='5', N='10', U='True', V='0.02', num-decimal-places='3'
61.6244, 3.6781999999999995, 61.0766, 6, 0.1985, B='True', K='70', M='5', N='10', U='True', V='0.02', num-decimal-places='3'
61.6245, 3.6781999999999995, 61.0766, 6, 0.1985, B='True', K='70', M='5', N='10', U='True', V='0.02', num-decimal-places='3'
