"Total Time","Mean Performance","Wallclock Time","Incumbent ID","Automatic Configurator Time","Configuration..."
0.0894, 100000000, 0.0001, 0, 0.0894, CLEANING='LBD2', PHASE='RSATPhaseSelectionStrategy', RESTARTS='Glucose21Restarts', SIMP='EXPENSIVE_SIMPLIFICATION'
2000000000000.8311, 1000000000.0009806, 6.9759, 0, 0.8309, CLEANING='LBD2', PHASE='RSATPhaseSelectionStrategy', RESTARTS='Glucose21Restarts', SIMP='EXPENSIVE_SIMPLIFICATION'
2000000000000.8430, 1000000000.0009806, 6.9878, 0, 0.8428, CLEANING='LBD2', PHASE='RSATPhaseSelectionStrategy', RESTARTS='Glucose21Restarts', SIMP='EXPENSIVE_SIMPLIFICATION'
2000000000000.8433, 1000000000.0009806, 6.9879, 0, 0.8429, CLEANING='LBD2', PHASE='RSATPhaseSelectionStrategy', RESTARTS='Glucose21Restarts', SIMP='EXPENSIVE_SIMPLIFICATION'
