"Total Time","Mean Performance","Wallclock Time","Incumbent ID","Automatic Configurator Time","Configuration..."
0.0893, 100000000, 0.0005, 0, 0.0893, sp-clause-activity-inc='1', sp-clause-decay='1.4', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='100', sp-learned-clause-sort-heur='0', sp-learned-clauses-inc='1.3', sp-learned-size-factor='0.4', sp-max-res-lit-inc='1', sp-max-res-runs='4', sp-orig-clause-sort-heur='0', sp-phase-dec-heur='5', sp-rand-phase-dec-freq='0.001', sp-rand-phase-scaling='1', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='1', sp-res-cutoff-cls='8', sp-res-cutoff-lits='400', sp-res-order-heur='0', sp-resolution='1', sp-restart-inc='1.5', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='1', sp-var-dec-heur='0', sp-variable-decay='1.4'
30.0902, 30.001000000000005, 0.0053, 0, 0.0902, sp-clause-activity-inc='1', sp-clause-decay='1.4', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='100', sp-learned-clause-sort-heur='0', sp-learned-clauses-inc='1.3', sp-learned-size-factor='0.4', sp-max-res-lit-inc='1', sp-max-res-runs='4', sp-orig-clause-sort-heur='0', sp-phase-dec-heur='5', sp-rand-phase-dec-freq='0.001', sp-rand-phase-scaling='1', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='1', sp-res-cutoff-cls='8', sp-res-cutoff-lits='400', sp-res-order-heur='0', sp-resolution='1', sp-restart-inc='1.5', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='1', sp-var-dec-heur='0', sp-variable-decay='1.4'
210.0948, 30.001000000000005, 0.0261, 6, 0.0948, sp-clause-activity-inc='1.5', sp-clause-decay='1.4', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='3200', sp-learned-clause-sort-heur='14', sp-learned-clauses-inc='1.5', sp-learned-size-factor='0.2', sp-max-res-lit-inc='0.5', sp-max-res-runs='8', sp-orig-clause-sort-heur='5', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.005', sp-rand-phase-scaling='0.6', sp-rand-var-dec-freq='0.05', sp-rand-var-dec-scaling='1.1', sp-res-cutoff-cls='2', sp-res-cutoff-lits='1600', sp-res-order-heur='17', sp-resolution='0', sp-restart-inc='1.1', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.5', sp-var-dec-heur='7', sp-variable-decay='1.4'
210.0949, 30.001000000000005, 0.0262, 6, 0.0949, sp-clause-activity-inc='1.5', sp-clause-decay='1.4', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='3200', sp-learned-clause-sort-heur='14', sp-learned-clauses-inc='1.5', sp-learned-size-factor='0.2', sp-max-res-lit-inc='0.5', sp-max-res-runs='8', sp-orig-clause-sort-heur='5', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.005', sp-rand-phase-scaling='0.6', sp-rand-var-dec-freq='0.05', sp-rand-var-dec-scaling='1.1', sp-res-cutoff-cls='2', sp-res-cutoff-lits='1600', sp-res-order-heur='17', sp-resolution='0', sp-restart-inc='1.1', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.5', sp-var-dec-heur='7', sp-variable-decay='1.4'
