"Total Time","Mean Performance","Wallclock Time","Incumbent ID","Automatic Configurator Time","Configuration..."
0.1102, 100000000, 0.0001, 0, 0.1102, CLEANING='LBD2', FIXEDPERIOD='100', INITCONFLICTBOUND='100', LUBYFACTOR='512', PHASE='RSATPhaseSelectionStrategy', RESTARTS='Glucose21Restarts', SIMP='EXPENSIVE_SIMPLIFICATION', claDecay='0.999', conflictBoundIncFactor='2.0', varDecay='0.95'
29.0726, 1.44755, 30.1768, 0, 0.1216, CLEANING='LBD2', FIXEDPERIOD='100', INITCONFLICTBOUND='100', LUBYFACTOR='512', PHASE='RSATPhaseSelectionStrategy', RESTARTS='Glucose21Restarts', SIMP='EXPENSIVE_SIMPLIFICATION', claDecay='0.999', conflictBoundIncFactor='2.0', varDecay='0.95'
54.3181, 1.2614999999999998, 56.5098, 1, 0.1371, CLEANING='LBD2', FIXEDPERIOD='10000', INITCONFLICTBOUND='200', LUBYFACTOR='2048', PHASE='PhaseInLastLearnedClauseSelectionStrategy', RESTARTS='LubyRestarts', SIMP='EXPENSIVE_SIMPLIFICATION', claDecay='0.998', conflictBoundIncFactor='3.5', varDecay='0.99'
79.7849, 1.2614999999999998, 82.6773, 1, 0.1559, CLEANING='LBD2', FIXEDPERIOD='10000', INITCONFLICTBOUND='200', LUBYFACTOR='2048', PHASE='PhaseInLastLearnedClauseSelectionStrategy', RESTARTS='LubyRestarts', SIMP='EXPENSIVE_SIMPLIFICATION', claDecay='0.998', conflictBoundIncFactor='3.5', varDecay='0.99'
79.7850, 1.2614999999999998, 82.6775, 1, 0.1560, CLEANING='LBD2', FIXEDPERIOD='10000', INITCONFLICTBOUND='200', LUBYFACTOR='2048', PHASE='PhaseInLastLearnedClauseSelectionStrategy', RESTARTS='LubyRestarts', SIMP='EXPENSIVE_SIMPLIFICATION', claDecay='0.998', conflictBoundIncFactor='3.5', varDecay='0.99'
